name,path,label,fold,is_ext
11032_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/11032_01_Normalolderadult.png,Normalolderadult,5,1
72744_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/72744_01_Normalyoungadult.png,Normalyoungadult,5,1
84582_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/84582_01_Normalolderadult.png,Normalolderadult,5,1
38102_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/38102_01_Normalolderadult.png,Normalolderadult,5,1
67916_01_Normaladolescence.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/67916_01_Normaladolescence.png,Normaladolescence,5,1
13479_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/13479_01_Normalyoungchild.png,Normalyoungchild,5,1
19629_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/19629_01_Normalyoungadult.png,Normalyoungadult,5,1
67939_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/67939_01_Normalyoungadult.png,Normalyoungadult,5,1
1747_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/1747_01_Normalolderadult.png,Normalolderadult,5,1
50189_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/50189_01_Normalyoungadult.png,Normalyoungadult,5,1
37388_01_Normaladolescence.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/37388_01_Normaladolescence.png,Normaladolescence,5,1
43531_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/43531_01_Normalolderadult.png,Normalolderadult,5,1
44622_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/44622_01_Normalyoungadult.png,Normalyoungadult,5,1
11205_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/11205_01_Normalyoungadult.png,Normalyoungadult,5,1
46749_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/46749_01_Normalyoungadult.png,Normalyoungadult,5,1
58405_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/58405_01_Normalolderadult.png,Normalolderadult,5,1
56594_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/56594_01_Normalyoungadult.png,Normalyoungadult,5,1
6792_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/6792_01_Normalyoungchild.png,Normalyoungchild,5,1
81891_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/81891_01_Normalyoungchild.png,Normalyoungchild,5,1
73187_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/73187_01_Normalolderadult.png,Normalolderadult,5,1
74109_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/74109_01_Normalyoungadult.png,Normalyoungadult,5,1
71747_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/71747_01_Normalyoungadult.png,Normalyoungadult,5,1
9265_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/9265_01_Normalyoungchild.png,Normalyoungchild,5,1
42912_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/42912_01_Normalyoungchild.png,Normalyoungchild,5,1
43683_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/43683_01_Normalolderadult.png,Normalolderadult,5,1
10184_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/10184_01_Normalyoungadult.png,Normalyoungadult,5,1
81485_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/81485_01_Normalolderadult.png,Normalolderadult,5,1
11514_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/11514_01_Normalyoungadult.png,Normalyoungadult,5,1
18708_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/18708_01_Normalyoungadult.png,Normalyoungadult,5,1
77007_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/77007_01_Normalyoungadult.png,Normalyoungadult,5,1
21481_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/21481_01_Normalyoungadult.png,Normalyoungadult,5,1
37281_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/37281_01_Normalyoungchild.png,Normalyoungchild,5,1
82080_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/82080_01_Normalyoungadult.png,Normalyoungadult,5,1
55292_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/55292_01_Normalolderadult.png,Normalolderadult,5,1
20805_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/20805_01_Normalolderadult.png,Normalolderadult,5,1
40567_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/40567_01_Normalyoungadult.png,Normalyoungadult,5,1
85609_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/85609_01_Normalyoungadult.png,Normalyoungadult,5,1
11513_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/11513_01_Normalyoungadult.png,Normalyoungadult,5,1
23826_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/23826_01_Normalolderadult.png,Normalolderadult,5,1
69180_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/69180_01_Normalolderadult.png,Normalolderadult,5,1
42264_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/42264_01_Normalyoungadult.png,Normalyoungadult,5,1
64916_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/64916_01_Normalyoungadult.png,Normalyoungadult,5,1
27229_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/27229_01_Normalyoungadult.png,Normalyoungadult,5,1
67906_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/67906_01_Normalyoungadult.png,Normalyoungadult,5,1
37672_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/37672_01_Normalolderadult.png,Normalolderadult,5,1
17885_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/17885_01_Normalolderadult.png,Normalolderadult,5,1
83132_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/83132_01_Normalyoungadult.png,Normalyoungadult,5,1
82141_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/82141_01_Normalyoungadult.png,Normalyoungadult,5,1
55357_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/55357_01_Normalolderadult.png,Normalolderadult,5,1
58873_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/58873_01_Normalyoungchild.png,Normalyoungchild,5,1
4938_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/4938_01_Normalyoungchild.png,Normalyoungchild,5,1
18810_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/18810_01_Normalyoungadult.png,Normalyoungadult,5,1
71936_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/71936_01_Normalyoungadult.png,Normalyoungadult,5,1
70851_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/70851_01_Normalyoungchild.png,Normalyoungchild,5,1
59902_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/59902_01_Normalolderadult.png,Normalolderadult,5,1
86339_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/86339_01_Normalyoungadult.png,Normalyoungadult,5,1
53420_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/53420_01_Normalolderadult.png,Normalolderadult,5,1
20659_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/20659_01_Normalyoungchild.png,Normalyoungchild,5,1
57562_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/57562_01_Normalyoungadult.png,Normalyoungadult,5,1
66899_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/66899_01_Normalolderadult.png,Normalolderadult,5,1
38340_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/38340_01_Normalolderadult.png,Normalolderadult,5,1
69558_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/69558_01_Normalyoungadult.png,Normalyoungadult,5,1
34289_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/34289_01_Normalyoungchild.png,Normalyoungchild,5,1
28721_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/28721_01_Normalyoungadult.png,Normalyoungadult,5,1
17222_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/17222_01_Normalyoungadult.png,Normalyoungadult,5,1
68447_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/68447_01_Normalolderadult.png,Normalolderadult,5,1
38255_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/38255_01_Normalyoungadult.png,Normalyoungadult,5,1
35049_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/35049_01_Normalyoungchild.png,Normalyoungchild,5,1
18561_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/18561_01_Normalolderadult.png,Normalolderadult,5,1
69392_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/69392_01_Normalyoungadult.png,Normalyoungadult,5,1
9271_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/9271_01_Normalolderadult.png,Normalolderadult,5,1
74060_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/74060_01_Normalyoungadult.png,Normalyoungadult,5,1
16945_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/16945_01_Normalolderadult.png,Normalolderadult,5,1
32161_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/32161_01_Normalyoungadult.png,Normalyoungadult,5,1
85021_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/85021_01_Normalyoungadult.png,Normalyoungadult,5,1
63441_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/63441_01_Normalyoungadult.png,Normalyoungadult,5,1
24667_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/24667_01_Normalolderadult.png,Normalolderadult,5,1
80599_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/80599_01_Normalolderadult.png,Normalolderadult,5,1
73694_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/73694_01_Normalyoungadult.png,Normalyoungadult,5,1
55496_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/55496_01_Normalolderadult.png,Normalolderadult,5,1
84722_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/84722_01_Normalyoungadult.png,Normalyoungadult,5,1
60868_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/60868_01_Normalolderadult.png,Normalolderadult,5,1
21496_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/21496_01_Normalyoungchild.png,Normalyoungchild,5,1
67559_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/67559_01_Normalolderadult.png,Normalolderadult,5,1
80810_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/80810_01_Normalolderadult.png,Normalolderadult,5,1
23627_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/23627_01_Normalolderadult.png,Normalolderadult,5,1
15794_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/15794_01_Normalyoungadult.png,Normalyoungadult,5,1
41594_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/41594_01_Normalolderadult.png,Normalolderadult,5,1
49275_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/49275_01_Normalyoungadult.png,Normalyoungadult,5,1
24016_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/24016_01_Normalyoungadult.png,Normalyoungadult,5,1
46865_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/46865_01_Normalyoungadult.png,Normalyoungadult,5,1
53871_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/53871_01_Normalolderadult.png,Normalolderadult,5,1
64366_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/64366_01_Normalyoungadult.png,Normalyoungadult,5,1
75239_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/75239_01_Normalyoungadult.png,Normalyoungadult,5,1
71328_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/71328_01_Normalyoungadult.png,Normalyoungadult,5,1
8156_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/8156_01_Normalyoungadult.png,Normalyoungadult,5,1
85320_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/85320_01_Normalolderadult.png,Normalolderadult,5,1
54254_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/54254_01_Normalyoungchild.png,Normalyoungchild,5,1
11029_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/11029_01_Normalolderadult.png,Normalolderadult,5,1
5059_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/5059_01_Normalolderadult.png,Normalolderadult,5,1
50239_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/50239_01_Normalyoungadult.png,Normalyoungadult,5,1
54154_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/54154_01_Normalyoungadult.png,Normalyoungadult,5,1
63348_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/63348_01_Normalyoungadult.png,Normalyoungadult,5,1
38706_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/38706_01_Normalolderadult.png,Normalolderadult,5,1
31916_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/31916_01_Normalyoungadult.png,Normalyoungadult,5,1
40849_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/40849_01_Normalolderadult.png,Normalolderadult,5,1
28286_01_Normal2y.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/28286_01_Normal2y.png,Normal2y,5,1
32391_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/32391_01_Normalyoungadult.png,Normalyoungadult,5,1
40365_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/40365_01_Normalolderadult.png,Normalolderadult,5,1
15015_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/15015_01_Normalolderadult.png,Normalolderadult,5,1
47226_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/47226_01_Normalolderadult.png,Normalolderadult,5,1
55308_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/55308_01_Normalolderadult.png,Normalolderadult,5,1
8485_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/8485_01_Normalyoungchild.png,Normalyoungchild,5,1
21519_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/21519_01_Normalolderadult.png,Normalolderadult,5,1
31859_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/31859_01_Normalyoungadult.png,Normalyoungadult,5,1
24290_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/24290_01_Normalolderadult.png,Normalolderadult,5,1
19838_01_Normaladolescence.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/19838_01_Normaladolescence.png,Normaladolescence,5,1
37237_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/37237_01_Normalyoungadult.png,Normalyoungadult,5,1
11252_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/11252_01_Normalolderadult.png,Normalolderadult,5,1
39798_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/39798_01_Normalyoungadult.png,Normalyoungadult,5,1
80698_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/80698_01_Normalyoungchild.png,Normalyoungchild,5,1
70211_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/70211_01_Normalyoungadult.png,Normalyoungadult,5,1
53515_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/53515_01_Normalyoungadult.png,Normalyoungadult,5,1
13975_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/13975_01_Normalyoungadult.png,Normalyoungadult,5,1
76012_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/76012_01_Normalyoungadult.png,Normalyoungadult,5,1
43518_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/43518_01_Normalyoungadult.png,Normalyoungadult,5,1
78995_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/78995_01_Normalolderadult.png,Normalolderadult,5,1
42860_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/42860_01_Normalolderadult.png,Normalolderadult,5,1
56778_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/56778_01_Normalolderadult.png,Normalolderadult,5,1
24930_01_Normaladolescence.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/24930_01_Normaladolescence.png,Normaladolescence,5,1
77369_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/77369_01_Normalyoungadult.png,Normalyoungadult,5,1
70941_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/70941_01_Normalolderadult.png,Normalolderadult,5,1
35786_01_Normaladolescence.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/35786_01_Normaladolescence.png,Normaladolescence,5,1
60093_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/60093_01_Normalyoungadult.png,Normalyoungadult,5,1
41953_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/41953_01_Normalyoungadult.png,Normalyoungadult,5,1
48783_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/48783_01_Normalyoungadult.png,Normalyoungadult,5,1
50828_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/50828_01_Normalolderadult.png,Normalolderadult,5,1
76504_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/76504_01_Normalyoungadult.png,Normalyoungadult,5,1
85411_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/85411_01_Normalolderadult.png,Normalolderadult,5,1
9687_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/9687_01_Normalyoungchild.png,Normalyoungchild,5,1
60079_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/60079_01_Normalyoungadult.png,Normalyoungadult,5,1
30118_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/30118_01_Normalolderadult.png,Normalolderadult,5,1
14031_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/14031_01_Normalolderadult.png,Normalolderadult,5,1
53801_01_Normaladolescence.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/53801_01_Normaladolescence.png,Normaladolescence,5,1
13461_01_Normalyoungchild.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/13461_01_Normalyoungchild.png,Normalyoungchild,5,1
77920_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/77920_01_Normalyoungadult.png,Normalyoungadult,5,1
16231_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/16231_01_Normalolderadult.png,Normalolderadult,5,1
11887_01_Normaladolescence.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/11887_01_Normaladolescence.png,Normaladolescence,5,1
12662_01_Normalolderadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/12662_01_Normalolderadult.png,Normalolderadult,5,1
40218_01_Normal2y.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/40218_01_Normal2y.png,Normal2y,5,1
30771_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/30771_01_Normalyoungadult.png,Normalyoungadult,5,1
16428_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/16428_01_Normalyoungadult.png,Normalyoungadult,5,1
16964_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/16964_01_Normalyoungadult.png,Normalyoungadult,5,1
43961_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/43961_01_Normalyoungadult.png,Normalyoungadult,5,1
73113_01_Normalyoungadult.png,/data/duongdb/FairFace/FairFace-aligned-60k-agegroup-06012021-BlankBackgroundCenter/73113_01_Normalyoungadult.png,Normalyoungadult,5,1
